Country,Region,Date,Confirmed,Deaths,Recovered,Confirmed_1_Boost,Confirmed_2_Boost,Confirmed_3_Boost,Confirmed_4_Boost,Confirmed_5_Boost,Confirmed_6_Boost,Confirmed_7_Boost,Confirmed_8_Boost,Confirmed_9_Boost,Confirmed_10_Boost,Confirmed_11_Boost,Confirmed_12_Boost,Confirmed_13_Boost,Confirmed_14_Boost,Confirmed_15_Boost,Confirmed_16_Boost,Confirmed_17_Boost,Confirmed_18_Boost,Confirmed_19_Boost,Confirmed_20_Boost,Confirmed_21_Boost,Confirmed_22_Boost,Confirmed_23_Boost,Confirmed_24_Boost,Confirmed_25_Boost,Confirmed_26_Boost,Confirmed_27_Boost,Confirmed_28_Boost,Confirmed_29_Boost,Confirmed_30_Boost,Deaths_1_Boost,Deaths_2_Boost,Deaths_3_Boost,Deaths_4_Boost,Deaths_5_Boost,Deaths_6_Boost,Deaths_7_Boost,Deaths_8_Boost,Deaths_9_Boost,Deaths_10_Boost,Deaths_11_Boost,Deaths_12_Boost,Deaths_13_Boost,Deaths_14_Boost,Deaths_15_Boost,Deaths_16_Boost,Deaths_17_Boost,Deaths_18_Boost,Deaths_19_Boost,Deaths_20_Boost,Deaths_21_Boost,Deaths_22_Boost,Deaths_23_Boost,Deaths_24_Boost,Deaths_25_Boost,Deaths_26_Boost,Deaths_27_Boost,Deaths_28_Boost,Deaths_29_Boost,Deaths_30_Boost,Recovered_1_Boost,Recovered_2_Boost,Recovered_3_Boost,Recovered_4_Boost,Recovered_5_Boost,Recovered_6_Boost,Recovered_7_Boost,Recovered_8_Boost,Recovered_9_Boost,Recovered_10_Boost,Recovered_11_Boost,Recovered_12_Boost,Recovered_13_Boost,Recovered_14_Boost,Recovered_15_Boost,Recovered_16_Boost,Recovered_17_Boost,Recovered_18_Boost,Recovered_19_Boost,Recovered_20_Boost,Recovered_21_Boost,Recovered_22_Boost,Recovered_23_Boost,Recovered_24_Boost,Recovered_25_Boost,Recovered_26_Boost,Recovered_27_Boost,Recovered_28_Boost,Recovered_29_Boost,Recovered_30_Boost,Confirmed_1_GDGM,Confirmed_2_GDGM,Confirmed_3_GDGM,Confirmed_4_GDGM,Confirmed_5_GDGM,Confirmed_6_GDGM,Confirmed_7_GDGM,Confirmed_8_GDGM,Deaths_1_GDGM,Deaths_2_GDGM,Deaths_3_GDGM,Deaths_4_GDGM,Deaths_5_GDGM,Deaths_6_GDGM,Deaths_7_GDGM,Deaths_8_GDGM,Recovered_1_GDGM,Recovered_2_GDGM,Recovered_3_GDGM,Recovered_4_GDGM,Recovered_5_GDGM,Recovered_6_GDGM,Recovered_7_GDGM,Recovered_8_GDGM,Confirmed_1_RNN,Deaths_1_RNN,Recovered_1_RNN,Confirmed_2_RNN,Deaths_2_RNN,Recovered_2_RNN,Confirmed_3_RNN,Deaths_3_RNN,Recovered_3_RNN,Confirmed_4_RNN,Deaths_4_RNN,Recovered_4_RNN,Confirmed_5_RNN,Deaths_5_RNN,Recovered_5_RNN,Confirmed_6_RNN,Deaths_6_RNN,Recovered_6_RNN,Confirmed_7_RNN,Deaths_7_RNN,Recovered_7_RNN,Confirmed_8_RNN,Deaths_8_RNN,Recovered_8_RNN,Confirmed_9_RNN,Deaths_9_RNN,Recovered_9_RNN,Confirmed_10_RNN,Deaths_10_RNN,Recovered_10_RNN,Confirmed_11_RNN,Deaths_11_RNN,Recovered_11_RNN,Confirmed_12_RNN,Deaths_12_RNN,Recovered_12_RNN,Confirmed_13_RNN,Deaths_13_RNN,Recovered_13_RNN,Confirmed_14_RNN,Deaths_14_RNN,Recovered_14_RNN,Confirmed_15_RNN,Deaths_15_RNN,Recovered_15_RNN,Confirmed_16_RNN,Deaths_16_RNN,Recovered_16_RNN,Confirmed_17_RNN,Deaths_17_RNN,Recovered_17_RNN,Confirmed_18_RNN,Deaths_18_RNN,Recovered_18_RNN,Confirmed_19_RNN,Deaths_19_RNN,Recovered_19_RNN,Confirmed_20_RNN,Deaths_20_RNN,Recovered_20_RNN,Confirmed_21_RNN,Deaths_21_RNN,Recovered_21_RNN,Confirmed_22_RNN,Deaths_22_RNN,Recovered_22_RNN,Confirmed_23_RNN,Deaths_23_RNN,Recovered_23_RNN,Confirmed_24_RNN,Deaths_24_RNN,Recovered_24_RNN,Confirmed_25_RNN,Deaths_25_RNN,Recovered_25_RNN,Confirmed_26_RNN,Deaths_26_RNN,Recovered_26_RNN,Confirmed_27_RNN,Deaths_27_RNN,Recovered_27_RNN,Confirmed_28_RNN,Deaths_28_RNN,Recovered_28_RNN,Confirmed_29_RNN,Deaths_29_RNN,Recovered_29_RNN,Confirmed_30_RNN,Deaths_30_RNN,Recovered_30_RNN,Confirmed_1_SEIIHURD,Deaths_1_SEIIHURD,Recovered_1_SEIIHURD,Confirmed_2_SEIIHURD,Deaths_2_SEIIHURD,Recovered_2_SEIIHURD,Confirmed_3_SEIIHURD,Deaths_3_SEIIHURD,Recovered_3_SEIIHURD,Confirmed_4_SEIIHURD,Deaths_4_SEIIHURD,Recovered_4_SEIIHURD,Confirmed_5_SEIIHURD,Deaths_5_SEIIHURD,Recovered_5_SEIIHURD,Confirmed_6_SEIIHURD,Deaths_6_SEIIHURD,Recovered_6_SEIIHURD,Confirmed_7_SEIIHURD,Deaths_7_SEIIHURD,Recovered_7_SEIIHURD,Confirmed_8_SEIIHURD,Deaths_8_SEIIHURD,Recovered_8_SEIIHURD,Confirmed_9_SEIIHURD,Deaths_9_SEIIHURD,Recovered_9_SEIIHURD,Confirmed_10_SEIIHURD,Deaths_10_SEIIHURD,Recovered_10_SEIIHURD,Confirmed_11_SEIIHURD,Deaths_11_SEIIHURD,Recovered_11_SEIIHURD,Confirmed_12_SEIIHURD,Deaths_12_SEIIHURD,Recovered_12_SEIIHURD,Confirmed_13_SEIIHURD,Deaths_13_SEIIHURD,Recovered_13_SEIIHURD,Confirmed_14_SEIIHURD,Deaths_14_SEIIHURD,Recovered_14_SEIIHURD,Confirmed_15_SEIIHURD,Deaths_15_SEIIHURD,Recovered_15_SEIIHURD,Confirmed_16_SEIIHURD,Deaths_16_SEIIHURD,Recovered_16_SEIIHURD,Confirmed_17_SEIIHURD,Deaths_17_SEIIHURD,Recovered_17_SEIIHURD,Confirmed_18_SEIIHURD,Deaths_18_SEIIHURD,Recovered_18_SEIIHURD,Confirmed_19_SEIIHURD,Deaths_19_SEIIHURD,Recovered_19_SEIIHURD,Confirmed_20_SEIIHURD,Deaths_20_SEIIHURD,Recovered_20_SEIIHURD,Confirmed_21_SEIIHURD,Deaths_21_SEIIHURD,Recovered_21_SEIIHURD,Confirmed_22_SEIIHURD,Deaths_22_SEIIHURD,Recovered_22_SEIIHURD,Confirmed_23_SEIIHURD,Deaths_23_SEIIHURD,Recovered_23_SEIIHURD,Confirmed_24_SEIIHURD,Deaths_24_SEIIHURD,Recovered_24_SEIIHURD,Confirmed_25_SEIIHURD,Deaths_25_SEIIHURD,Recovered_25_SEIIHURD,Confirmed_26_SEIIHURD,Deaths_26_SEIIHURD,Recovered_26_SEIIHURD,Confirmed_27_SEIIHURD,Deaths_27_SEIIHURD,Recovered_27_SEIIHURD,Confirmed_28_SEIIHURD,Deaths_28_SEIIHURD,Recovered_28_SEIIHURD,Confirmed_29_SEIIHURD,Deaths_29_SEIIHURD,Recovered_29_SEIIHURD,Confirmed_30_SEIIHURD,Deaths_30_SEIIHURD,Recovered_30_SEIIHURD,Confirmed_1_SEIR,Deaths_1_SEIR,Recovered_1_SEIR,Confirmed_2_SEIR,Deaths_2_SEIR,Recovered_2_SEIR,Confirmed_3_SEIR,Deaths_3_SEIR,Recovered_3_SEIR,Confirmed_4_SEIR,Deaths_4_SEIR,Recovered_4_SEIR,Confirmed_5_SEIR,Deaths_5_SEIR,Recovered_5_SEIR,Confirmed_6_SEIR,Deaths_6_SEIR,Recovered_6_SEIR,Confirmed_7_SEIR,Deaths_7_SEIR,Recovered_7_SEIR,Confirmed_8_SEIR,Deaths_8_SEIR,Recovered_8_SEIR,Confirmed_9_SEIR,Deaths_9_SEIR,Recovered_9_SEIR,Confirmed_10_SEIR,Deaths_10_SEIR,Recovered_10_SEIR,Confirmed_11_SEIR,Deaths_11_SEIR,Recovered_11_SEIR,Confirmed_12_SEIR,Deaths_12_SEIR,Recovered_12_SEIR,Confirmed_13_SEIR,Deaths_13_SEIR,Recovered_13_SEIR,Confirmed_14_SEIR,Deaths_14_SEIR,Recovered_14_SEIR,Confirmed_15_SEIR,Deaths_15_SEIR,Recovered_15_SEIR,Confirmed_16_SEIR,Deaths_16_SEIR,Recovered_16_SEIR,Confirmed_17_SEIR,Deaths_17_SEIR,Recovered_17_SEIR,Confirmed_18_SEIR,Deaths_18_SEIR,Recovered_18_SEIR,Confirmed_19_SEIR,Deaths_19_SEIR,Recovered_19_SEIR,Confirmed_20_SEIR,Deaths_20_SEIR,Recovered_20_SEIR,Confirmed_21_SEIR,Deaths_21_SEIR,Recovered_21_SEIR,Confirmed_22_SEIR,Deaths_22_SEIR,Recovered_22_SEIR,Confirmed_23_SEIR,Deaths_23_SEIR,Recovered_23_SEIR,Confirmed_24_SEIR,Deaths_24_SEIR,Recovered_24_SEIR,Confirmed_25_SEIR,Deaths_25_SEIR,Recovered_25_SEIR,Confirmed_26_SEIR,Deaths_26_SEIR,Recovered_26_SEIR,Confirmed_27_SEIR,Deaths_27_SEIR,Recovered_27_SEIR,Confirmed_28_SEIR,Deaths_28_SEIR,Recovered_28_SEIR,Confirmed_29_SEIR,Deaths_29_SEIR,Recovered_29_SEIR,Confirmed_30_SEIR,Deaths_30_SEIR,Recovered_30_SEIR,Confirmed_1_SIRDp,Deaths_1_SIRDp,Recovered_1_SIRDp,Confirmed_5_SIRDp,Deaths_5_SIRDp,Recovered_5_SIRDp,Confirmed_30_SIRDp,Deaths_30_SIRDp,Recovered_30_SIRDp,Confirmed_1_SIRFp,Deaths_1_SIRFp,Recovered_1_SIRFp,Confirmed_5_SIRFp,Deaths_5_SIRFp,Recovered_5_SIRFp,Confirmed_30_SIRFp,Deaths_30_SIRFp,Recovered_30_SIRFp,Confirmed_1_SIRp,Deaths_1_SIRp,Recovered_1_SIRp,Confirmed_5_SIRp,Deaths_5_SIRp,Recovered_5_SIRp,Confirmed_30_SIRp,Deaths_30_SIRp,Recovered_30_SIRp
Germany,,2020-05-06,168162,7275,139900,,,,,,,,,,,,,,,272820.0,299492.0,294701.0,342877.0,396973.0,382818.0,378359.0,403107.0,420325.0,462160.0,499688.0,747436.0,585070.0,640353.0,,,,,,,,,,,,,,,,,21002.0,9954.0,10138.0,13861.0,12031.0,21759.0,10344.0,10179.0,10358.0,16548.0,9980.0,12491.0,11079.0,15225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175874.046875,7150.69140625,117364.734375,,,,,,,,,,,,,,,,185647.203125,6960.01416015625,105626.2109375,,,,,,,,,,,,,,,,,,,149743.921875,3603.802978515625,107696.7890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183417.09079973446,6777.41541374727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172448.00407890748,4901.8441069813125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161701.3356325884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205261.56656476922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,,2020-05-07,169430,7392,141700,,,,,,,,,,,,,,,,285308.0,316236.0,308722.0,363410.0,430828.0,404790.0,400047.0,427172.0,445721.0,490891.0,532085.0,791200.0,625108.0,684090.0,,,,,,,,,,,,,,,,,21371.0,10448.0,10542.0,14829.0,13124.0,25878.0,10893.0,10709.0,10978.0,18047.0,10528.0,13220.0,11743.0,16392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176047.125,7311.4951171875,117922.28125,,,,,,,,,,,,,,,,186497.453125,7209.15966796875,105992.53125,,,,,,,,,,,,,,,,,,,149827.90625,3626.12353515625,107812.828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184924.7740430768,6898.899950505783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173623.91617683714,4974.283673924864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162345.66914451472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207607.34275046168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,,2020-05-08,170588,7510,141700,,,,,,,,,,,,,,,,,298662.0,334051.0,323518.0,385294.0,454173.0,428199.0,423148.0,452780.0,472469.0,521923.0,566731.0,829521.0,668034.0,730995.0,,,,,,,,,,,,,,,,,21759.0,10966.0,10966.0,15866.0,13721.0,26630.0,11476.0,11269.0,11511.0,19692.0,11109.0,13907.0,12450.0,17152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176169.90625,7473.55810546875,118409.3046875,,,,,,,,,,,,,,,,187259.65625,7457.40673828125,106316.5,,,,,,,,,,,,,,,,,,,149899.15625,3648.426513671875,107886.3828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186381.3892926841,7017.139324162204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174754.98979133257,5044.332101170423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162954.0156620864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209902.9036962409,,,,,,,,,198516.0,5217.0,119833.0,,,,,,,198516.0,5217.0,119833.0,,,,,,,199243.0,,127107.0
Germany,,2020-05-09,171324,7549,143300,,,,,,,,,,,,,,,,,,312497.0,353005.0,339130.0,408205.0,481222.0,453136.0,447750.0,480028.0,501309.0,554749.0,603777.0,872781.0,714049.0,,,,,,,,,,,,,,,,,,22166.0,11511.0,11410.0,16975.0,14306.0,31825.0,12093.0,11862.0,12198.0,20271.0,11726.0,14873.0,13179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176256.46875,7636.205078125,118833.921875,,,,,,,,,,,,,,,,187942.03125,7701.09619140625,106603.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187788.64454515727,7132.173937095129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163528.3851452537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206816.0,5262.0,128783.0,,,,,,,206816.0,5262.0,128783.0,,,,,,,207677.0,,136330.0
Germany,,2020-05-10,171879,7569,144400,,,,,,,,,,,,,,,,,,,327270.0,373172.0,355600.0,432645.0,507078.0,479701.0,474125.0,509018.0,531788.0,590035.0,643384.0,979347.0,,,,,,,,,,,,,,,,,,,26418.0,12084.0,11877.0,18161.0,15602.0,32702.0,12747.0,12488.0,12794.0,22103.0,12380.0,15905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176317.234375,7695.3046875,119203.53125,,,,,,,,,,,,,,,,188552.328125,7936.9951171875,106857.296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189148.2455290497,7244.0524864365225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164071.3884582431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213855.0,5405.0,135996.0,,,,,,,213855.0,5405.0,135996.0,,,,,,,214777.0,,143837.0
Germany,,2020-05-11,172576,7661,145617,,,,,,,,,,,,,,,,,,,,342931.0,394632.0,372974.0,458716.0,532760.0,508000.0,502197.0,539860.0,563974.0,627390.0,685723.0,,,,,,,,,,,,,,,,,,,,31725.0,12687.0,12367.0,19430.0,16171.0,39258.0,13441.0,13150.0,13426.0,24112.0,13073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176359.765625,7689.6181640625,119524.8046875,,,,,,,,,,,,,,,,189097.578125,8162.43701171875,107082.5546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190461.80177279504,7352.825131682932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164582.76885882532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219771.0,5432.0,142299.0,,,,,,,219771.0,5432.0,142300.0,,,,,,,220749.0,,150294.0
Germany,,2020-05-12,173171,7738,147200,,,,,,,,,,,,,,,,,,,,,359398.0,417468.0,391299.0,486945.0,586790.0,538145.0,532074.0,572668.0,598791.0,667122.0,,,,,,,,,,,,,,,,,,,,,38363.0,13320.0,12876.0,20787.0,16771.0,40282.0,14175.0,13849.0,14223.0,26316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176389.421875,7690.30078125,119803.703125,,,,,,,,,,,,,,,,189584.203125,8375.40234375,107282.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191730.85110439922,7458.544454419923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165065.88684681128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224909.0,5508.0,147753.0,,,,,,,224909.0,5508.0,147753.0,,,,,,,225932.0,,155948.0
Germany,,2020-05-13,174098,7861,148700,,,,,,,,,,,,,,,,,,,,,,376712.0,441769.0,410625.0,517035.0,618133.0,570254.0,563868.0,607564.0,635630.0,,,,,,,,,,,,,,,,,,,,,,46682.0,13985.0,13409.0,22238.0,18271.0,48560.0,14954.0,14588.0,14925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176410.078125,7692.22216796875,120045.6015625,,,,,,,,,,,,,,,,190018.234375,8574.5224609375,107460.046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192956.89055415173,7561.265391830195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165522.0562499301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229394.0,5525.0,152755.0,,,,,,,229394.0,5525.0,152755.0,,,,,,,230481.0,,161107.0
Germany,,2020-05-14,174478,7884,150300,,,,,,,,,,,,,,,,,,,,,,,394917.0,467631.0,431004.0,549106.0,644306.0,604455.0,597700.0,644680.0,,,,,,,,,,,,,,,,,,,,,,,57122.0,14685.0,13970.0,23791.0,19090.0,49761.0,15778.0,15369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176424.546875,7693.7109375,120255.1796875,,,,,,,,,,,,,,,,190405.203125,8759.0234375,107617.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194141.37276944012,7661.044766317735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165952.59509082226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233103.0,5448.0,157242.0,,,,,,,233103.0,5448.0,157242.0,,,,,,,234277.0,,165679.0
Germany,,2020-05-15,175233,7897,151597,,,,,,,,,,,,,,,,,,,,,,,,413707.0,495155.0,452490.0,582857.0,717333.0,640882.0,633697.0,,,,,,,,,,,,,,,,,,,,,,,,70237.0,15420.0,14558.0,25451.0,20812.0,60213.0,16651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176434.5,7694.662109375,120436.59375,,,,,,,,,,,,,,,,190749.859375,8928.6484375,107758.3359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195285.70000254887,7757.940860763328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166358.85456909702,,,,,,,,,,,,,,,,,,,,,,,,,,,236982.0,5469.0,161785.0,,,,,,,236982.0,5469.0,161785.0,,,,,,,238246.0,,170423.0
Germany,,2020-05-16,175752,7938,152600,,,,,,,,,,,,,,,,,,,,,,,,,433697.0,524447.0,475142.0,618727.0,764627.0,679678.0,,,,,,,,,,,,,,,,,,,,,,,,,86728.0,16192.0,15176.0,27227.0,21554.0,61627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176441.40625,7695.255859375,120593.53125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196391.2257097516,7852.013098835136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166742.17807149125,,,,,,,,,,,,,,,,,,,,,,,,240834.0,5488.0,166316.0,,,,,,,240834.0,5488.0,166316.0,,,,,,,242190.0,,175155.0
Germany,,2020-05-17,176369,7962,154011,,,,,,,,,,,,,,,,,,,,,,,,,,454714.0,555621.0,499018.0,656975.0,843150.0,,,,,,,,,,,,,,,,,,,,,,,,,,107475.0,17004.0,15823.0,29125.0,22986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176446.25,7695.6298828125,120729.2421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197459.2433812968,7943.321962612796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167103.85497355688,,,,,,,,,,,,,,,,,,,,,245067.0,5491.0,171304.0,,,,,,,245067.0,5491.0,171304.0,,,,,,,246530.0,,180350.0
Germany,,2020-05-18,176551,8003,155041,,,,,,,,,,,,,,,,,,,,,,,,,,,476812.0,588800.0,524183.0,698191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,133586.0,17857.0,16503.0,31156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176449.640625,7695.87255859375,120774.4609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198491.0009087789,8031.928495333792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167445.16958962142,,,,,,,,,,,,,,,,,,248717.0,5496.0,175645.0,,,,,,,248717.0,5496.0,175645.0,,,,,,,250263.0,,184868.0
Germany,,2020-05-19,177778,8081,155681,,,,,,,,,,,,,,,,,,,,,,,,,,,,500043.0,624113.0,550702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,166457.0,18754.0,17216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176451.953125,7696.0283203125,120799.7421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199487.7764506337,8117.893324052426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167767.26873470662,,,,,,,,,,,,,,,251931.0,5496.0,179523.0,,,,,,,251931.0,5496.0,179523.0,,,,,,,253548.0,,188902.0
